policy_id,customer_id,channel,policy_type,region,application_date,premium_amount,status,processing_time_hours,failure_reason,issuance_date
POL101130,72796,Online,Health,Central,2025-11-18 14:00:00,16537.39,Issued,33.23,,2025-11-19 23:13:40.078383
POL101131,24432,Online,Health,North,2025-03-31 17:00:00,15058.63,Failed,,Duplicate Policy,
POL101132,49721,Agent/Broker,Health,South,2025-03-06 03:00:00,14950.65,Issued,32.53,,2025-03-07 11:31:31.630875
POL101133,33568,Mobile App,Auto,West,2025-03-27 03:00:00,9828.53,Failed,,Incomplete Application,
POL101134,79399,Mobile App,Auto,West,2025-06-10 06:00:00,11904.33,Issued,13.74,,2025-06-10 19:44:11.207433
POL101135,34178,Online,Auto,West,2025-05-22 15:00:00,7059.83,Issued,20.46,,2025-05-23 11:27:27.058455
POL101136,70428,Agent/Broker,Health,South,2025-08-27 04:00:00,8689.09,Issued,12.71,,2025-08-27 16:42:25.859103
POL101137,42195,Mobile App,Auto,Central,2025-08-25 04:00:00,9939.01,Issued,15.37,,2025-08-25 19:21:54.064828
POL101138,20302,Mobile App,Auto,West,2025-11-02 21:00:00,6702.96,Issued,15.73,,2025-11-03 12:43:57.531342
POL101139,37022,Agent/Broker,Health,North,2025-11-21 04:00:00,14922.09,Issued,44.94,,2025-11-23 00:56:06.260586
POL101140,20055,Online,Health,East,2025-12-20 14:00:00,11468.98,Failed,,Duplicate Policy,
POL101141,65781,Call Center,Health,South,2025-10-20 15:00:00,8816.18,Issued,59.27,,2025-10-23 02:16:28.238259
POL101142,28717,Mobile App,Auto,Central,2025-09-14 07:00:00,10526.52,Issued,30.8,,2025-09-15 13:48:03.381099
POL101143,48699,Mobile App,Health,North,2025-08-13 06:00:00,8895.82,Issued,22.93,,2025-08-14 04:55:39.502927
POL101144,28150,Online,Life,South,2025-10-12 05:00:00,21982.77,Issued,45.04,,2025-10-14 02:02:08.363726
POL101145,22125,Call Center,Property,South,2025-01-08 04:00:00,14536.9,Failed,,KYC Verification Failed,
POL101146,64247,Agent/Broker,Life,East,2025-07-26 21:00:00,20154.99,Issued,56.87,,2025-07-29 05:52:07.909424
POL101147,68513,Online,Auto,East,2025-04-06 15:00:00,11446.84,Issued,25.72,,2025-04-07 16:43:23.107904
POL101148,36748,Online,Health,Central,2025-04-23 10:00:00,14369.63,Issued,22.51,,2025-04-24 08:30:37.620034
POL101149,59577,Agent/Broker,Auto,West,2025-01-23 01:00:00,11202.53,Issued,28.17,,2025-01-24 05:10:02.117627
POL101150,24621,Agent/Broker,Auto,East,2025-10-16 16:00:00,9965.13,Issued,29.26,,2025-10-17 21:15:36.963585
POL101151,35034,Agent/Broker,Auto,Central,2025-04-23 03:00:00,11948.45,Issued,25.12,,2025-04-24 04:07:14.028599
POL101152,66391,Mobile App,Life,South,2025-01-12 09:00:00,28003.06,Issued,10.61,,2025-01-12 19:36:30.797391
POL101153,25126,Agent/Broker,Health,West,2025-08-27 10:00:00,8916.13,Issued,44.89,,2025-08-29 06:53:41.242038
POL101154,25122,Mobile App,Health,North,2025-04-13 09:00:00,9944.24,Issued,31.17,,2025-04-14 16:10:08.661856
POL101155,38030,Online,Health,South,2025-07-04 17:00:00,14048.95,Issued,10.98,,2025-07-05 03:58:40.390746
POL101156,37302,Mobile App,Auto,Central,2025-03-07 06:00:00,7825.46,Issued,2.02,,2025-03-07 08:01:08.212192
POL101157,39181,Call Center,Health,North,2025-05-05 13:00:00,9483.77,Issued,81.67,,2025-05-08 22:40:23.493077
POL101158,75658,Online,Health,South,2025-10-05 10:00:00,10686.14,Issued,48.6,,2025-10-07 10:35:43.339974
POL101159,58638,Mobile App,Health,East,2025-07-01 19:00:00,12955.88,Issued,9.64,,2025-07-02 04:38:37.331750
POL101160,21531,Agent/Broker,Life,Central,2025-09-18 03:00:00,27863.64,Pending,,,
POL101161,60940,Mobile App,Auto,North,2025-01-14 02:00:00,11581.32,Issued,34.05,,2025-01-15 12:03:17.948363
POL101162,72497,Agent/Broker,Life,East,2025-04-24 17:00:00,19313.58,Issued,50.22,,2025-04-26 19:13:26.648319
POL101163,60441,Agent/Broker,Health,North,2025-01-27 03:00:00,11834.95,Pending,,,
POL101164,43333,Online,Health,West,2025-11-16 21:00:00,13258.07,Issued,33.4,,2025-11-18 06:24:04.818386
POL101165,59650,Call Center,Health,West,2025-06-19 15:00:00,9487.37,Issued,69.88,,2025-06-22 12:52:53.264099
POL101166,54674,Agent/Broker,Property,Central,2025-10-02 19:00:00,18753.62,Issued,28.68,,2025-10-03 23:40:38.615538
POL101167,55854,Call Center,Auto,North,2025-04-04 14:00:00,8896.18,Issued,66.34,,2025-04-07 08:20:30.819259
POL101168,66271,Agent/Broker,Health,West,2025-03-10 10:00:00,12811.31,Issued,21.85,,2025-03-11 07:50:59.612937
POL101169,28152,Call Center,Health,South,2025-04-05 08:00:00,14698.37,Issued,89.53,,2025-04-09 01:31:50.861394
POL101170,58518,Online,Auto,South,2025-05-29 13:00:00,7442.01,Issued,44.16,,2025-05-31 09:09:45.473096
POL101171,65540,Online,Auto,West,2025-08-11 00:00:00,7771.69,Issued,51.36,,2025-08-13 03:21:45.827790
POL101172,30267,Call Center,Life,West,2025-08-21 12:00:00,20753.97,Pending,,,
POL101173,45289,Online,Auto,Central,2025-06-11 03:00:00,8951.85,Pending,,,
POL101174,21062,Online,Auto,Central,2025-08-18 08:00:00,7983.42,Issued,45.05,,2025-08-20 05:02:43.066039
POL101175,71128,Agent/Broker,Property,South,2025-06-11 00:00:00,13623.97,Issued,38.08,,2025-06-12 14:04:59.703835
POL101176,70448,Agent/Broker,Life,East,2025-03-17 21:00:00,19994.84,Issued,38.66,,2025-03-19 11:39:36.640274
POL101177,49926,Online,Auto,North,2025-07-07 21:00:00,5748.64,Issued,31.79,,2025-07-09 04:47:28.840602
POL101178,26229,Call Center,Health,East,2025-10-05 15:00:00,10256.18,Issued,70.62,,2025-10-08 13:37:02.433992
POL101179,76793,Agent/Broker,Health,Central,2025-07-13 12:00:00,10775.29,Issued,66.72,,2025-07-16 06:43:15.475481
POL101180,69277,Mobile App,Life,East,2025-07-19 00:00:00,27208.73,Issued,28.55,,2025-07-20 04:32:56.745725
POL101181,67915,Agent/Broker,Life,Central,2025-03-10 09:00:00,22319.93,Issued,42.5,,2025-03-12 03:29:52.478910
POL101182,24632,Mobile App,Life,East,2025-09-24 21:00:00,33853.07,Issued,20.79,,2025-09-25 17:47:36.374815
POL101183,59056,Online,Auto,South,2025-09-18 11:00:00,8634.42,Failed,,KYC Verification Failed,
POL101184,23596,Online,Health,Central,2025-02-13 12:00:00,14388.58,Issued,37.46,,2025-02-15 01:27:40.114880
POL101185,64243,Mobile App,Auto,South,2025-12-15 13:00:00,6930.81,Issued,20.84,,2025-12-16 09:50:27.900051
POL101186,26168,Mobile App,Auto,East,2025-10-19 02:00:00,8263.22,Issued,43.91,,2025-10-20 21:54:34.746853
POL101187,62563,Agent/Broker,Life,West,2025-09-21 15:00:00,29555.55,Issued,36.75,,2025-09-23 03:44:46.798329
POL101188,27561,Agent/Broker,Auto,West,2025-10-26 04:00:00,7590.69,Issued,23.67,,2025-10-27 03:40:04.045172
POL101189,28258,Mobile App,Health,North,2025-05-24 23:00:00,11627.5,Pending,,,
POL101190,36616,Agent/Broker,Life,West,2025-02-10 12:00:00,33648.5,Pending,,,
POL101191,79500,Online,Auto,North,2025-01-08 21:00:00,10957.96,Issued,12.5,,2025-01-09 09:29:43.181245
POL101192,78513,Online,Auto,East,2025-03-31 23:00:00,9010.82,Issued,21.38,,2025-04-01 20:22:43.944499
POL101193,46734,Call Center,Life,North,2025-09-22 05:00:00,35428.22,Pending,,,
POL101194,26371,Online,Property,North,2025-07-13 06:00:00,19340.18,Issued,32.15,,2025-07-14 14:09:12.715427
POL101195,73358,Online,Life,North,2025-10-13 16:00:00,18606.03,Issued,27.23,,2025-10-14 19:13:59.738123
POL101196,46069,Agent/Broker,Health,South,2025-04-18 00:00:00,13770.95,Issued,53.54,,2025-04-20 05:32:06.907789
POL101197,34369,Mobile App,Auto,North,2025-10-13 14:00:00,10065.88,Issued,19.99,,2025-10-14 09:59:16.423114
POL101198,32910,Call Center,Auto,Central,2025-12-17 23:00:00,9061.66,Issued,62.14,,2025-12-20 13:08:24.267860
POL101199,27943,Online,Health,East,2025-09-02 10:00:00,16386.97,Issued,2.54,,2025-09-02 12:32:38.145624
POL101200,32199,Online,Auto,South,2025-12-28 15:00:00,7525.36,Failed,,Payment Failure,
POL101201,35728,Online,Property,Central,2025-05-17 11:00:00,11285.75,Issued,11.15,,2025-05-17 22:09:09.507211
POL101202,43275,Mobile App,Health,East,2025-03-02 15:00:00,14482.76,Issued,16.01,,2025-03-03 07:00:50.477987
POL101203,26738,Mobile App,Health,South,2025-12-19 05:00:00,15415.69,Issued,3.41,,2025-12-19 08:24:49.181101
POL101204,35913,Mobile App,Life,East,2025-10-28 00:00:00,32805.08,Issued,30.56,,2025-10-29 06:33:33.252494
POL101205,55240,Call Center,Life,West,2025-02-06 02:00:00,17721.21,Failed,,Document Mismatch,
POL101206,39123,Call Center,Health,East,2025-12-12 09:00:00,14864.43,Issued,41.03,,2025-12-14 02:01:39.546238
POL101207,74553,Online,Property,West,2025-07-20 16:00:00,10748.73,Issued,72.3,,2025-07-23 16:17:53.602457
POL101208,68447,Mobile App,Property,West,2025-04-12 13:00:00,19797.43,Issued,26.91,,2025-04-13 15:54:44.764087
POL101209,54529,Mobile App,Property,East,2025-02-19 06:00:00,18937.26,Issued,19.77,,2025-02-20 01:46:09.592097
POL101210,30167,Call Center,Life,West,2025-10-14 18:00:00,28848.28,Failed,,KYC Verification Failed,
POL101211,30554,Call Center,Life,South,2025-10-31 18:00:00,27626.49,Issued,34.54,,2025-11-02 04:32:12.137362
POL101212,37260,Online,Health,West,2025-05-25 05:00:00,15265.04,Issued,38.72,,2025-05-26 19:43:02.071411
POL101213,67045,Agent/Broker,Auto,North,2025-09-06 00:00:00,5966.05,Issued,53.08,,2025-09-08 05:04:49.827359
POL101214,23812,Mobile App,Auto,South,2025-05-27 14:00:00,10926.01,Failed,,Underwriting Rejection,
POL101215,48024,Online,Auto,South,2025-06-12 16:00:00,6887.85,Issued,44.28,,2025-06-14 12:16:35.972526
POL101216,78656,Online,Auto,South,2025-08-18 03:00:00,8657.85,Issued,23.4,,2025-08-19 02:23:45.319261
POL101217,70612,Mobile App,Health,North,2025-08-12 07:00:00,13073.27,Issued,5.18,,2025-08-12 12:10:55.124422
POL101218,47285,Mobile App,Auto,North,2025-02-23 03:00:00,10573.59,Failed,,Incomplete Application,
POL101219,46900,Online,Property,North,2025-02-22 01:00:00,12815.89,Issued,45.43,,2025-02-23 22:26:02.239562
POL101220,70885,Agent/Broker,Life,North,2025-03-15 11:00:00,23494.99,Issued,103.19,,2025-03-19 18:11:26.547542
POL101221,21605,Online,Auto,North,2025-10-16 11:00:00,9843.89,Issued,39.03,,2025-10-18 02:01:42.016213
POL101222,25622,Mobile App,Auto,Central,2025-11-07 09:00:00,8241.74,Issued,14.1,,2025-11-07 23:06:14.343517
POL101223,26767,Online,Life,Central,2025-02-13 18:00:00,23477.27,Issued,29.66,,2025-02-14 23:39:44.478767
POL101224,47139,Online,Life,North,2025-04-09 21:00:00,29928.46,Failed,,Incomplete Application,
POL101225,31613,Mobile App,Property,South,2025-02-20 22:00:00,11538.87,Issued,23.06,,2025-02-21 21:03:41.025347
POL101226,76138,Online,Property,West,2025-05-15 20:00:00,19977.34,Failed,,Underwriting Rejection,
POL101227,72669,Mobile App,Property,West,2025-05-21 08:00:00,16796.99,Issued,8.49,,2025-05-21 16:29:38.972680
POL101228,30589,Online,Health,Central,2025-10-31 17:00:00,10377.8,Issued,41.38,,2025-11-02 10:22:38.582552
POL101229,33918,Mobile App,Auto,North,2025-08-27 19:00:00,8214.5,Issued,3.3,,2025-08-27 22:18:17.145913
POL101230,40119,Online,Life,East,2025-06-24 14:00:00,20121.54,Issued,28.18,,2025-06-25 18:10:41.295336
POL101231,47446,Agent/Broker,Auto,West,2025-09-23 17:00:00,9546.12,Issued,14.35,,2025-09-24 07:21:16.775579
POL101232,78504,Agent/Broker,Life,West,2025-05-09 12:00:00,30886.01,Failed,,Incomplete Application,
POL101233,33046,Online,Health,South,2025-11-15 16:00:00,12290.74,Issued,51.92,,2025-11-17 19:55:11.245185
POL101234,44818,Mobile App,Life,West,2025-05-25 06:00:00,24293.81,Issued,24.9,,2025-05-26 06:53:43.201597
POL101235,55358,Online,Auto,Central,2025-02-12 11:00:00,11038.62,Issued,39.46,,2025-02-14 02:27:34.522296
POL101236,70215,Mobile App,Health,North,2025-02-10 14:00:00,13930.26,Issued,21.13,,2025-02-11 11:07:59.568983
POL101237,24324,Online,Health,North,2025-05-09 21:00:00,14803.4,Failed,,Payment Failure,
POL101238,30787,Mobile App,Property,West,2025-08-12 10:00:00,12030.23,Issued,19.02,,2025-08-13 05:01:16.599966
POL101239,29111,Mobile App,Auto,East,2025-05-13 18:00:00,10165.28,Issued,7.01,,2025-05-14 01:00:42.908033
POL101240,58110,Call Center,Property,Central,2025-07-29 17:00:00,15835.33,Issued,57.41,,2025-08-01 02:24:25.491294
POL101241,36389,Mobile App,Life,West,2025-07-29 22:00:00,24833.37,Issued,25.82,,2025-07-30 23:48:54.445692
POL101242,76641,Mobile App,Life,Central,2025-09-01 06:00:00,36088.08,Issued,11.11,,2025-09-01 17:06:49.097559
POL101243,61427,Mobile App,Life,East,2025-10-29 00:00:00,18578.68,Pending,,,
POL101244,34043,Call Center,Health,Central,2025-06-05 19:00:00,10277.82,Issued,73.01,,2025-06-08 20:00:50.655268
POL101245,48746,Agent/Broker,Auto,Central,2025-05-31 05:00:00,8000.26,Issued,69.21,,2025-06-03 02:12:36.930600
POL101246,77347,Online,Auto,Central,2025-03-23 00:00:00,7673.86,Failed,,Duplicate Policy,
POL101247,42350,Agent/Broker,Property,North,2025-07-05 15:00:00,16628.21,Issued,90.6,,2025-07-09 09:35:44.745134
POL101248,61605,Mobile App,Life,East,2025-02-19 18:00:00,25518.04,Issued,24.03,,2025-02-20 18:01:50.812325
POL101249,20117,Agent/Broker,Auto,North,2025-08-08 12:00:00,10645.05,Pending,,,
POL101250,66685,Agent/Broker,Health,South,2025-01-19 02:00:00,15772.81,Issued,96.6,,2025-01-23 02:35:58.273775
POL101251,38935,Online,Health,West,2025-04-26 16:00:00,15814.8,Failed,,Payment Failure,
POL101252,67077,Agent/Broker,Auto,North,2025-10-26 16:00:00,7963.87,Issued,77.98,,2025-10-29 21:58:32.109393
POL101253,33234,Online,Health,Central,2025-04-18 11:00:00,12310.74,Issued,16.36,,2025-04-19 03:21:50.212395
POL101254,58328,Online,Auto,South,2025-02-21 15:00:00,10210.96,Issued,24.8,,2025-02-22 15:48:17.643558
POL101255,73441,Online,Auto,East,2025-12-19 19:00:00,6394.87,Issued,31.1,,2025-12-21 02:05:49.832913
POL101256,20846,Agent/Broker,Health,East,2025-04-19 01:00:00,16578.43,Issued,40.71,,2025-04-20 17:42:36.485141
POL101257,30954,Online,Health,North,2025-11-06 01:00:00,13596.08,Issued,13.23,,2025-11-06 14:13:39.317137
POL101258,33703,Online,Auto,Central,2025-08-08 16:00:00,11030.69,Issued,42.23,,2025-08-10 10:14:05.708474
POL101259,68153,Agent/Broker,Health,Central,2025-08-28 19:00:00,16018.59,Issued,23.81,,2025-08-29 18:48:47.821542
POL101260,66514,Online,Auto,East,2025-10-11 19:00:00,7996.05,Pending,,,
POL101261,42700,Online,Auto,Central,2025-09-29 00:00:00,6249.98,Issued,20.89,,2025-09-29 20:53:31.901890
POL101262,52043,Online,Auto,West,2025-03-26 04:00:00,11493.31,Issued,26.45,,2025-03-27 06:27:05.616475
POL101263,26469,Mobile App,Auto,North,2025-10-28 04:00:00,7805.47,Pending,,,
POL101264,50105,Mobile App,Auto,North,2025-07-29 19:00:00,7991.95,Issued,21.37,,2025-07-30 16:22:10.582318
POL101265,62101,Online,Life,Central,2025-03-03 04:00:00,35680.97,Issued,21.93,,2025-03-04 01:55:30.648035
POL101266,46386,Call Center,Health,East,2025-04-17 10:00:00,17206.53,Issued,32.74,,2025-04-18 18:44:16.314232
POL101267,78067,Agent/Broker,Auto,West,2025-12-08 22:00:00,7282.6,Failed,,Incomplete Application,
POL101268,69376,Online,Auto,West,2025-08-07 02:00:00,6169.32,Issued,30.72,,2025-08-08 08:42:55.028196
POL101269,65587,Online,Auto,West,2025-06-28 09:00:00,5607.09,Issued,60.43,,2025-06-30 21:25:33.210835
POL101270,56976,Mobile App,Life,South,2025-11-12 01:00:00,26265.89,Issued,35.05,,2025-11-13 12:02:49.433136
POL101271,59051,Mobile App,Auto,Central,2025-07-04 16:00:00,9238.87,Failed,,Document Mismatch,
POL101272,22048,Online,Auto,West,2025-02-09 15:00:00,7330.16,Issued,40.81,,2025-02-11 07:48:20.706013
POL101273,59001,Online,Health,Central,2025-03-17 21:00:00,10893.6,Issued,39.32,,2025-03-19 12:19:17.453685
POL101274,32941,Call Center,Health,East,2025-02-20 00:00:00,11825.14,Issued,45.64,,2025-02-21 21:38:09.159272
POL101275,65375,Online,Auto,East,2025-11-03 03:00:00,7283.74,Issued,23.97,,2025-11-04 02:58:17.761455
POL101276,62533,Mobile App,Health,East,2025-07-28 18:00:00,16641.01,Issued,13.24,,2025-07-29 07:14:07.507421
POL101277,21828,Call Center,Auto,South,2025-05-12 14:00:00,9714.19,Issued,49.54,,2025-05-14 15:32:26.286175
POL101278,21917,Agent/Broker,Auto,East,2025-03-25 16:00:00,10905.26,Pending,,,
POL101279,40618,Online,Health,Central,2025-09-03 08:00:00,16660.59,Issued,10.63,,2025-09-03 18:38:00.185187
POL101280,52254,Agent/Broker,Life,North,2025-02-08 03:00:00,26200.2,Issued,43.04,,2025-02-09 22:02:17.501982
POL101281,59756,Online,Health,North,2025-05-25 14:00:00,12984.74,Issued,24.91,,2025-05-26 14:54:44.471442
POL101282,71178,Agent/Broker,Auto,Central,2025-09-04 08:00:00,11858.05,Issued,59.0,,2025-09-06 19:00:08.374929
POL101283,67362,Mobile App,Health,North,2025-06-05 15:00:00,16241.66,Issued,20.19,,2025-06-06 11:11:40.629887
POL101284,40128,Agent/Broker,Auto,West,2025-12-14 16:00:00,10706.52,Issued,87.19,,2025-12-18 07:11:29.210521
POL101285,78245,Call Center,Life,North,2025-10-08 06:00:00,29174.26,Issued,68.41,,2025-10-11 02:24:48.032288
POL101286,65745,Call Center,Health,South,2025-05-25 13:00:00,12827.04,Issued,78.95,,2025-05-28 19:56:53.482119
POL101287,79383,Call Center,Auto,East,2025-11-05 17:00:00,11325.51,Pending,,,
POL101288,20009,Mobile App,Health,North,2025-11-03 17:00:00,16123.75,Issued,1.0,,2025-11-03 18:00:00.000000
POL101289,36644,Mobile App,Health,North,2025-01-20 22:00:00,13361.17,Issued,19.51,,2025-01-21 17:30:40.893413
POL101290,42422,Mobile App,Auto,South,2025-05-13 06:00:00,7331.14,Issued,23.18,,2025-05-14 05:10:31.495440
POL101291,29865,Agent/Broker,Property,South,2025-09-25 16:00:00,12267.35,Failed,,KYC Verification Failed,
POL101292,22219,Call Center,Life,North,2025-06-07 18:00:00,28554.11,Issued,82.03,,2025-06-11 04:01:36.840703
POL101293,59809,Online,Auto,West,2025-08-12 15:00:00,7494.59,Issued,29.79,,2025-08-13 20:47:12.102140
POL101294,71212,Call Center,Property,North,2025-01-02 11:00:00,13670.59,Issued,59.34,,2025-01-04 22:20:08.797839
POL101295,25287,Agent/Broker,Health,West,2025-05-05 16:00:00,9415.55,Issued,21.79,,2025-05-06 13:47:11.568174
POL101296,54387,Call Center,Life,East,2025-04-27 02:00:00,18189.45,Issued,50.86,,2025-04-29 04:51:52.537205
POL101297,28512,Call Center,Life,Central,2025-09-21 04:00:00,33167.08,Issued,61.65,,2025-09-23 17:38:45.265210
POL101298,21342,Online,Health,East,2025-11-07 23:00:00,9436.66,Failed,,Underwriting Rejection,
POL101299,63336,Online,Auto,North,2025-02-18 20:00:00,11287.1,Issued,20.78,,2025-02-19 16:46:58.254633
POL101300,39216,Online,Property,North,2025-08-05 13:00:00,13065.39,Issued,39.14,,2025-08-07 04:08:35.975467
POL101301,71976,Online,Auto,West,2025-04-29 13:00:00,10461.92,Issued,30.34,,2025-04-30 19:20:09.025821
POL101302,71146,Mobile App,Auto,South,2025-12-22 14:00:00,10867.2,Failed,,KYC Verification Failed,
POL101303,47534,Agent/Broker,Auto,West,2025-06-09 01:00:00,10672.36,Failed,,KYC Verification Failed,
POL101304,34231,Call Center,Property,South,2025-03-26 03:00:00,20974.27,Issued,47.83,,2025-03-28 02:49:54.613515
POL101305,52293,Mobile App,Property,South,2025-06-06 16:00:00,14576.65,Failed,,Incomplete Application,
POL101306,46614,Online,Auto,South,2025-12-15 22:00:00,11909.69,Issued,22.97,,2025-12-16 20:58:26.196783
POL101307,56258,Online,Property,South,2025-11-06 20:00:00,13855.14,Issued,6.51,,2025-11-07 02:30:49.891762
POL101308,48253,Online,Auto,North,2025-03-21 11:00:00,11579.51,Failed,,Payment Failure,
POL101309,62078,Mobile App,Property,Central,2025-08-06 06:00:00,15749.28,Issued,25.38,,2025-08-07 07:22:34.969163
POL101310,60752,Mobile App,Health,Central,2025-06-29 15:00:00,8946.55,Issued,20.19,,2025-06-30 11:11:24.416231
POL101311,37988,Online,Auto,East,2025-07-13 11:00:00,10623.47,Failed,,KYC Verification Failed,
POL101312,51037,Online,Auto,East,2025-07-24 04:00:00,10639.43,Issued,33.83,,2025-07-25 13:49:56.382971
POL101313,32219,Online,Auto,East,2025-12-02 07:00:00,6862.71,Issued,41.42,,2025-12-04 00:24:58.032640
POL101314,20235,Mobile App,Auto,West,2025-08-08 13:00:00,10870.48,Issued,20.2,,2025-08-09 09:12:00.151259
POL101315,62929,Mobile App,Life,East,2025-03-13 17:00:00,20651.59,Issued,17.39,,2025-03-14 10:23:40.771557
POL101316,21908,Mobile App,Auto,East,2025-10-27 10:00:00,6569.16,Issued,5.79,,2025-10-27 15:47:21.574028
POL101317,28567,Mobile App,Property,East,2025-07-27 21:00:00,20207.03,Issued,25.67,,2025-07-28 22:40:07.533934
POL101318,56298,Call Center,Health,North,2025-12-01 12:00:00,11186.1,Issued,52.9,,2025-12-03 16:53:55.486766
POL101319,25256,Online,Health,East,2025-05-30 20:00:00,9138.03,Issued,27.56,,2025-05-31 23:33:23.900865
POL101320,39019,Mobile App,Auto,Central,2025-03-04 17:00:00,11720.6,Issued,16.71,,2025-03-05 09:42:49.454744
POL101321,28162,Agent/Broker,Property,North,2025-10-07 00:00:00,17184.48,Issued,34.09,,2025-10-08 10:05:33.325849
POL101322,78914,Mobile App,Health,South,2025-01-29 00:00:00,12701.54,Issued,22.22,,2025-01-29 22:12:54.583732
POL101323,71712,Call Center,Property,West,2025-01-01 08:00:00,16549.32,Issued,77.1,,2025-01-04 13:06:05.797179
POL101324,25415,Mobile App,Property,North,2025-10-04 13:00:00,18545.4,Issued,10.98,,2025-10-04 23:58:49.951941
POL101325,56159,Mobile App,Auto,North,2025-06-05 17:00:00,11114.66,Issued,14.06,,2025-06-06 07:03:18.396138
POL101326,63925,Online,Auto,Central,2025-12-19 19:00:00,9904.5,Failed,,KYC Verification Failed,
